Ticket_Number,GDS_Record_Locator,Reservation_Date,Ticket_Issue_Date,Trip_Departure_Date,Airline_Name,Cabin_Class,Domestic_International_Indicator,Origin_City_Code,Destination_City_Code,Routing,Invoice_Amount,Tax_Amount,Total_Amount,Mileage,Days_Advance_Purchase,Trip_Length,One_Way_Indicator,Exchange_Indicator,Exchange_Original_Ticket_Number,Refund_Indicator,Original_Invoice_Number,Online_Booking_Indicator,Fare_Category,Agency
NULL,JWNZPH,00:00.0,00:00.0,00:00.0,LAKE CLARK AIR,Coach,D,ANC,IGG,ANC/IGG/NNL/ANC,946.88,NULL,946.88,483.2192783,2,5,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JWRHZO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,40.34,202.2,761.3834087,7,3,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,JWSEQE,00:00.0,00:00.0,00:00.0,LAKE CLARK AIR,Coach,D,PTA,ANC,PTA/ANC/PTA,230,NULL,230,322.5596914,4,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JWSEQE,00:00.0,00:00.0,00:00.0,LAKE CLARK AIR,Coach,D,PTA,ANC,PTA/ANC/PTA,268.75,NULL,268.75,322.5596914,4,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JWTGOW,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,I,ANC,XXX,ANC/DUT/XXX_DUT/ANC,154,NULL,154,5229.780979,36,45,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JWUDTU,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,AKN,BKF,AKN/BKF/AKN,196,NULL,196,32.0922642,6,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JWXZLL,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,ONT,DEN/ONT/DEN,333.02,44.28,377.3,1611.926273,5,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,JYAYFO,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,DLG,ANC/DLG/AKN/ANC,170,NULL,170,687.6352638,9,14,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JYWLLT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,LAS,SFO/LAS/SFO,146.98,39.22,186.2,826.9360795,6,4,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,JYWWGE,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,ANC,OTZ,ANC/OTZ/OME/ANC,300,NULL,300,1266.501737,7,12,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JZMNLM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,HOU,DAL/HOU/DAL,262.32,46.38,308.7,480.4806028,20,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,KAGUTY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,238.14,39.86,278,815.0167464,5,5,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,KAHNIB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SEA,LAS,SEA/LAS/SEA,191.62,42.58,234.2,1735.606068,0,5,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,KAMQGO,NULL,00:00.0,00:00.0,UNITED AIRLINES,Coach,D,CVG,IAD,CVG/IAD_DCA/CVG,-116.28,-45.72,-162,-800.0415607,-3,-6,NULL,N,NULL,Y,NULL,Y,DG,Agency C
NULL,KANJUI,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,ANC,MDO,ANC/MDO/ANC,460,NULL,460,349.724243,12,20,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KAQGWW,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,BTT,FAI/BTT/FAI,340,NULL,340,356.809285,13,21,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KBFGGJ,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CMH,MDW/CMH/MDW,-336.74,-47.06,-383.8,-569.2650393,-3,-1,NULL,N,NULL,Y,NULL,Y,YCA,Agency C
NULL,KBFGGJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CMH,MDW/CMH/MDW,336.74,47.06,383.8,569.2650393,6,1,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KBGHTE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,53.6,392.2,575.0129505,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KBQGPX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,ATL,MCI/ATL/MCI,263.26,41.54,304.8,1385.680721,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KCMSYO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MSP,MDW,MSP/MDW,109.77,22.33,132.1,347.6464605,0,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KDHOJP,NULL,00:00.0,00:00.0,FRONTIER AIRLINES,Coach,D,MSN,DCA,MSN/DCA/MSN,-70.7,-27.3,-98,-1411.869877,-3,-4,NULL,N,NULL,Y,NULL,Y,Unrestricted Commercial ,Agency C
NULL,KDIOBD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,SAT,DAL/SAT/DAL,321.86,46.14,368,496.1363983,5,2,N,N,NULL,N,NULL,N,YCA,Agency C
NULL,KDNGTB,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,KVC,ANC/CDB/KVC/CDB/ANC,300,NULL,300,1277.70545,26,32,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KDNGTB,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,KVC,ANC/CDB/KVC/CDB/ANC,300,NULL,300,1277.70545,23,29,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KDNGTB,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,I,ANC,KVD,ANC/CDB/KVD_KVC/CDB/ANC,300,NULL,300,6094.157185,21,27,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KDQSJU,00:00.0,00:00.0,00:00.0,YUTE AIR,Coach,D,BET,NUP,BET/NUP/BET,170,NULL,170,44.99424179,0,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KEEEFI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,TUS,SFO/LAX/TUS,181.4,35.4,216.8,788.1030301,5,1,NULL,N,NULL,N,NULL,Y,DG,Agency C
NULL,KEGWAT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,176.74,35.26,212,695.2925979,5,3,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,KEKWTO,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,STL,DEN/STL/DEN,-211.16,-37.64,-248.8,-1559.423211,-3,-3,NULL,N,NULL,Y,NULL,NULL,YCA,Agency C
NULL,KEKWTO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,STL,DEN/STL/DEN,211.16,37.64,248.8,1559.423211,5,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,KEUFFJ,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAX,DEN,LAX/DEN/IAD,-464.19,-60.81,-525,-2310.842273,-4,-4,NULL,N,NULL,Y,NULL,N,YCA,Agency C
NULL,KEUFFJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAX,DEN,LAX/DEN/IAD,464.19,60.81,525,2310.842273,5,4,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KEYETH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MSP,MDW,MSP/MDW,88.37,20.73,109.1,347.6464605,2,3,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,KFEHOX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,TUS,SAN/TUS/SAN,372.1,49.7,421.8,733.0909464,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KFEWMG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,LIT,DAL/LIT/DAL,292.1,43.9,336,591.3437008,3,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KFJUZN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,281.86,43.14,325,815.0167464,5,3,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,KFNVGF,00:00.0,00:00.0,00:00.0,MAKANI KAI AIR,Coach,D,KOA,HNL,KOA/HNL/LUP/HNL/KOA,276.15,NULL,276.15,462.4717351,13,24,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KGMLAD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SEA,LAS,SEA/LAS,95.81,18.09,113.9,867.8031882,3,1,NULL,N,NULL,N,NULL,NULL,_CA,Agency C
NULL,KHFHGW,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,BTT,FAI,BTT/FAI,170,NULL,170,178.404826,7,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KHKDAN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KIATMM,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,MCG,ANC,MCG/ANC/ANI/ANC/MCG,270,NULL,270,1071.644957,19,25,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,KIFRRZ,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,HUS,FAI,HUS/FAI/HUS,353.48,26.52,380,405.1410611,17,24,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KIGORF,00:00.0,00:00.0,00:00.0,ALASKA MARINE HIGHWAY (FERRY),Coach,D,ADQ,HOM,ADQ/HOM/ADQ,148,NULL,148,271.4221506,14,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KIKPKF,00:00.0,00:00.0,00:00.0,MAKANI KAI AIR,Coach,D,ITO,HNL,ITO/HNL/LUP/HNL/ITO,276.15,NULL,276.15,555.2827322,3,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KJMNYA,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,ANC,OME,ANC/OME/OTZ/ANC/BRW/ANC,300,NULL,300,2710.437201,13,20,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KJNPID,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,BWI,SFO/BWI,-359,0,-359,-2453.327023,-4,-1,NULL,N,NULL,Y,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KJNPID,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,BWI,SFO/BWI,718,NULL,718,2453.327023,5,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KJTBCF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TUS,SAN,TUS/SAN/TUS,372.1,56.1,428.2,733.0909464,5,4,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KLSUYA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,TUS,SAN/TUS/SAN,372.1,49.9,422,733.0909464,4,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KMAYPQ,00:00.0,00:00.0,00:00.0,ISLAND AIR EXPRESS,Coach,D,KLW,WRG,KLW/KTN/WRG/KTN/KLW,290,NULL,290,283.3129545,35,40,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KMLQOH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,132.09,31.91,164,894.5282589,1,2,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,KMTJEV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,75.35,16.65,92,447.2643161,1,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KMVVBA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,1,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KMWSBX,00:00.0,00:00.0,00:00.0,SERVANT AIR,Coach,D,AKK,ANC,AKK/ADQ/ANC/ADQ/AKK,280,NULL,280,674.1669049,3,8,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,KMZNRQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,MSY,ATL/MSY/ATL,173.02,34.78,207.8,851.575037,4,3,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,KOJTGI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SFO,DEN/SFO/DEN,252.09,40.91,293,1908.817923,5,5,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KOXMNU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,DEN,SLC/DEN/SLC,161.86,33.94,195.8,761.3834087,4,6,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KPVEVI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,BWI,ABQ,BWI/ABQ/BWI,370.24,49.76,420,3335.993651,6,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KQRRNV,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,SHH,OME/SHH/OME,432,NULL,432,244.0670301,6,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KQTNHU,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,SVA,ANC,SVA/OME/ANC,NULL,NULL,NULL,698.5840183,0,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KQYVLJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCO,ATL,MCO/ATL/MCO,290.24,43.56,333.8,808.8590748,6,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KRHIBG,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,ANC,MCG,ANC/MCG,260,NULL,260,218.6287254,7,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KRMSGQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,396.28,51.72,448,893.8369019,1,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KSPAMZ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,DCA,MCI/DCA/MCI,282.79,43.21,326,1897.501878,61,6,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
NULL,KSRPUA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MHT,ORF,MHT/BWI/ORF/BWI/MHT,288.38,65.62,354,1073.063792,3,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KSRPUA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,PVD,ORF,PVD/ORF/PVD,12,NULL,12,841.9971578,2,2,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,KSUHLY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ABQ,DAL/ABQ/DAL,520.94,61.06,582,1159.039548,6,1,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KTRNOP,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FYU,FAI,FYU/FAI/FYU,280,NULL,280,287.2867822,12,17,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KTTFSD,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,VEE,FAI,VEE/FAI/VEE_FAI/VEE,320,NULL,320,474.4550391,12,18,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KTVEEU,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,TAL,FAI,TAL/FAI/TAL,240,NULL,240,253.1505447,12,17,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KTVEEU,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,TAL,FAI/TAL,95,NULL,95,126.575118,6,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KUQXXM,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,CDB,KVC,CDB/KVC/CDB,270,NULL,270,37.86815059,23,27,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KUXHWS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,47.2,385.8,575.0129505,5,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,KVCFWO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,FLL,ATL,FLL/ATL/FLL,228.84,39.16,268,1164.534197,5,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KVLXFH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,BWI,ATL/BWI/ATL,251.16,40.84,292,1153.272305,4,4,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,KVXOWV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,47.4,386,575.0129505,5,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KWBVXB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ELP,DAL/ELP/DAL,506.04,59.76,565.8,1124.526002,6,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KWNKJQ,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,CXF,FAI,CXF/FAI/CXF,430,NULL,430,360.2757004,16,22,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KWOZQF,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,STL,DEN/STL/DEN,-238.14,-39.66,-277.8,-1559.423211,-3,-4,NULL,N,NULL,Y,NULL,Y,YCA,Agency C
NULL,KWOZQF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,STL,DEN/STL/DEN,238.14,39.66,277.8,1559.423211,5,4,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,KXMQGU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,47.4,386,575.0129505,6,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KXNHRD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,FLL,ATL,FLL/ATL/FLL,228.84,45.36,274.2,1164.534197,4,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KXYNVH,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,AKP,BTT,AKP/BTT/AKP,370,NULL,370,169.4521507,2,11,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,KYJZWW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SNA,SFO,SNA/SFO/SNA,223.25,44.95,268.2,744.0654308,3,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KYWDCV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,LIT,DAL/LIT/DAL,292.1,43.9,336,591.3437008,6,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,KZSCJA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,219.54,38.46,258,695.2925979,1,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LADHJZ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MSP,MDW,MSP/MDW/MSP,176.74,35.06,211.8,695.2925979,6,3,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,LBMVIR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAT,ELP,SAT/ELP,247.44,29.46,276.9,496.910799,6,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,LCCTBU,00:00.0,00:00.0,00:00.0,ILIAMNA AIR TAXI,Coach,I,ANC,ILI,ANC/ILI/XXX/ILI/ANC,1175,NULL,1175,6772.856982,18,22,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LCHYVM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,PHX,LAS,PHX/LAS/PHX,243.72,40.28,284,509.7155151,1,1,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,LCOXSC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,396.28,51.52,447.8,893.8369019,5,1,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,LDKNVL,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,AKN,ANC/AKN/BKF/AKN/ANC,196,NULL,196,608.7365735,10,18,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LDLYSV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,CLE,MDW,CLE/MDW/CLE,333.02,46.98,380,614.7155373,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LDTNRK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC,52.09,14.91,67,380.6915217,6,1,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,LDUPUK,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,AKN,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,1,15,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LEAFAN,NULL,00:00.0,00:00.0,UNITED AIRLINES,Coach,D,DEN,CPR,DEN/CPR/DEN,-187.9,-47.6,-235.5,-464.8584548,-8,-2,NULL,N,NULL,Y,NULL,N,YCA,Agency C
NULL,LEHYMT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,LAS,SAN/LAS/SAN,297.68,50.52,348.2,517.9861927,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LEMYZB,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,FYU,FAI/FYU,140,NULL,140,143.6433413,2,3,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,LFRHFE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.52,144,894.5282589,4,2,NULL,N,NULL,N,NULL,Y,_CA,Agency C
NULL,LFSAAJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,FLL,ATL,FLL/ATL/FLL,228.84,39.16,268,1164.534197,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,LFUQVQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,228.84,39.16,268,1164.534197,4,4,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,LFUQVQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,NULL,NULL,NULL,1164.534197,-1,5,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency C
NULL,LFYKYW,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,WTK,OTZ/WTK/OTZ,324,NULL,324,95.63620046,7,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,LGKCDB,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SNA,SFO,SNA/SFO,-94.88,-18.12,-113,-372.032525,-2,-1,NULL,N,NULL,Y,NULL,N,_CA,Agency C
NULL,LGKCDB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SNA,SFO,SNA/SFO,94.88,18.12,113,372.032525,15,1,Y,N,NULL,N,NULL,N,_CA,Agency C
NULL,LGZRGC,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,228.84,45.36,274.2,1164.534197,4,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LHABXV,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,-132,0,-132,-893.8369019,-2,-2,NULL,N,NULL,Y,NULL,N,YCA,Agency C
NULL,LHABXV,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,396.28,57.92,454.2,893.8369019,1,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LHTSDS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,PHX,SAN,PHX/SAN/PHX,251.16,47.04,298.2,608.1007225,4,6,NULL,N,NULL,N,NULL,N,_CA,Agency C
NULL,LHWZHO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,LHXKCE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,219.54,38.26,257.8,695.2925979,5,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,LIERPW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,AUS,DCA,AUS/DCA/AUS,429.77,54.23,484,2627.538278,4,2,NULL,N,NULL,N,NULL,NULL,DG,Agency C
NULL,LIERPW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,AUS,DCA,AUS/DCA/AUS,NULL,NULL,NULL,2627.538278,-1,3,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency C
NULL,LKJBPP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,40.34,202.2,761.3834087,6,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
